	$\alpha_S$	$\theta_j \ (deg)$	$\epsilon_e \ (10^{-1}) $	$\Delta\theta \ (deg)$	$p$	$\tilde{E} \ (10^{49}erg)$	$\epsilon_B\ (10^{-4})$	$E_{off} \ (10^{49}erg)$	$n \ (10^{-4}cm^{-3})$
10415	2.2130314045539006	3.4110143232849754	1.1000965054748808	15.836786972328914	2.0608781006497177	4.896598494489761	1.8849659706217783	2.9173038257472954	1.0504412101548724
10416	2.3064741124107906	2.7164142960714153	0.9831235686885517	16.118770437591422	2.3186259888361094	5.1032717248546975	2.1705729325726306	3.044439484227178	1.0951590558268107
10417	2.387261309192382	3.2858229064934275	1.032399892874669	15.812034863812618	2.3805657262801567	5.066090415832751	1.9650028923735599	3.0437623109542846	1.0763268772058519
10418	2.184606087393949	3.0923978535476433	0.9969496397546787	15.705941189865909	2.0951531835376236	4.9295242480514005	2.111561651223641	3.0753275390582737	0.941663724250654
10419	2.210561409790007	3.0590194105264397	0.958850952846439	15.604691150736423	2.3407912433271916	4.96706728878515	2.0029566897272253	2.9852733061976577	1.0239421616398192
10420	2.2705841889868488	2.9558824583170633	0.9670463787062434	15.794084749719957	2.2567992755958555	5.044483531569836	2.003354916074333	3.013188074189955	0.9858489567425636
10421	2.2212730203831503	3.0869935288489705	1.0026630083785968	15.678578141619742	2.2232827184421167	4.90295422617905	1.9987399667471977	3.0119345410092575	1.0597584936343272
10422	2.348516836366027	3.3759042353565927	1.0728890137400242	16.258236669163868	2.1309531341229535	5.150593375482628	2.08336314024725	3.047582536253381	0.8871091319855977
10423	2.3171457348342	3.2543483398338635	1.1344151819892847	16.13290887705333	2.1741646954363665	5.235996443403287	2.1077260057499165	3.0146232803473794	0.8485104514332243
10424	2.298782340010316	3.2965811452821865	1.059102429376048	16.301066984766386	2.252756881880571	5.052160058512781	2.142765321983317	2.9548868678827813	0.9065574562893737
10425	2.310584274811433	2.77151330666303	1.1806825032055572	16.053602611377162	2.374126646212825	5.115845466659264	2.033771973882569	3.0112338011038933	0.8220072793257005
10426	2.3331009466646315	2.8601032771077186	0.9318295367641276	15.516664509629118	2.1487099989885157	4.9370264564206865	2.0448803451698234	2.918457346793188	1.2436683438049954
10427	2.391196450102752	3.202022913162284	1.075307904795107	16.493289311107997	2.325507210109455	5.130989675943391	1.9805915154804974	3.0826956196888298	0.8102986074214256
10428	2.2974046576389915	2.5470183153993218	0.8837371290340426	15.50126686922947	2.1042152578591877	5.0327977576614735	2.0848262637704202	3.177400500448587	1.1001285025029133
10429	2.2974046576389915	2.5470183153993218	0.8837371290340426	15.50126686922947	2.1042152578591877	5.0327977576614735	2.0848262637704202	3.177400500448587	1.1001285025029133
10430	2.252741043868396	3.388318976819594	1.0172016044185996	15.698923445380673	2.1333791673973663	4.967825731200264	1.8967244940157688	3.0541337650103144	1.0433143396933575
10431	2.1918378018132123	2.5666522164331926	1.0859814520357716	15.575944039601378	2.20380753338088	4.916469850114229	2.0463601403049196	2.9057736135292367	1.062934946072281
10432	2.417909075392732	3.104413061315096	1.0985305738455016	16.21790961718032	2.287430607489031	5.110374351184616	2.160771066117123	2.897683790954623	1.0603345660547443
10433	2.246818390112204	2.5738992850182845	1.1916562968699058	15.963870214960817	2.2392994799455437	5.048857902312592	1.9800918769404712	3.0127129129448256	0.9699493986913478
10434	2.3535232330170697	3.383825483729047	0.9219024682636683	15.5018544641288	2.3184187216133956	4.8980807607843575	1.8986842736865002	3.0563660189747526	1.0509585685160219
10435	2.192419979455303	2.6877028393729914	0.8071961846455926	16.34091222543494	2.3181555589464344	5.176733084092729	1.8494979204518458	3.0617904424125655	1.10847639579278
10436	2.3372609770218618	3.133733684961734	1.0379000405301253	15.747202825249907	2.233464245645461	4.874280072552217	1.9197116516635153	3.1352202146988275	1.0820776463330186
10437	2.1979720902693742	2.860729362527946	0.9758057308504252	16.09999644730805	2.2175065299432037	5.175762385454203	2.1027613761418493	2.863105121566759	0.9971078932210475
10438	2.330365757829841	3.114264532889726	1.108585618884419	15.537520007772658	2.2070575685751033	4.804183303126615	1.9809950024807965	3.0575039476458854	0.9726478683468186
10439	2.2528143314689544	3.180392665249309	0.8931259236813592	16.455811338222762	2.2579615158548156	5.189305279245255	2.015856261429673	2.9416111849157396	0.9408418973494407
10440	2.2559482860136755	3.230828933182837	0.9075825479695745	16.433525115472925	2.233078649590168	5.166767366944881	1.9421458859258323	3.114674703289594	1.1769110934822662
10441	2.299596672542764	2.9002719873558225	0.9279960546538637	15.538995707241734	2.1050806395749944	4.858908559587052	2.0790347584780866	2.9179186709730307	1.0282251396051862
10442	2.272490307971196	3.225753043468149	1.1089773965328116	16.338703044720873	2.279903540221651	5.08921031359452	2.0675532203828695	3.019259551009625	0.9878294533901448
10443	2.3840363971004686	3.184712979550322	1.1579344103016789	16.089675525843674	2.249581504610381	5.057701316910597	1.9508302284749441	3.021457637441474	1.0109133404744537
10444	2.1524939070825826	2.932748049081108	0.8623180815988247	15.925246866516568	2.292202012014461	4.891870627017914	1.9050172278118933	3.0022023034787257	0.6790521203579561
10445	2.1076875118699996	3.335266125294445	0.8898959004542931	15.765605556011254	2.338678574277553	4.7673080576518645	1.8990372323948823	3.0885977931273447	0.7860035732358753
10446	2.0734221908932002	2.6979536314099564	0.894851775255142	15.608687577003522	2.4240791509415636	4.973650799978265	1.9332322782843734	3.108414062270962	0.8161210230603174
10447	2.465719645587504	3.148031985389653	1.1100995267690013	16.3493498290893	2.065961018338648	5.0340545877364296	2.0506395022895263	2.890230766895253	1.1368382956656606
10448	2.1112615556348078	2.8273010516969705	0.8989169925846286	15.632208016404096	2.4078563458295443	4.899096513730738	1.9239499023071642	3.1078115792376804	0.9405246914225274
10449	2.51043557487664	3.0612215490007495	1.1030591846714222	16.36988807387581	2.068508826011275	5.187164044211729	2.073982153093737	2.8916460681176184	0.9747283847728907
10450	2.1702986726320486	2.981118937290117	1.0557168081556267	15.59975562687646	2.334360378483769	4.853998483420579	1.857775662460491	3.050181771207567	0.8912683689382047
10451	2.3582285749207204	2.7406516947986588	0.9761699795593297	15.566617665132094	2.307533982429048	4.819896606264814	2.1185294369939207	3.015661141977037	0.9689280741069856
10452	2.328913460836507	2.9559508550149376	1.0700065454582393	15.85624494922262	2.327153937263301	4.77734204981876	2.113788536554204	2.9204932146149227	0.8671721749620408
10453	2.2713205145196764	2.896307496512489	0.9294099671405625	15.88670116890191	2.1492352551317326	5.174748040982909	1.8799823899727262	3.078342175292477	0.9887760902616343
10454	2.216202034564513	2.730821739443806	0.9213854010181967	16.43408631880558	2.2229390342562985	5.083776101156513	2.1355288291300036	2.9631101289814676	1.0635509412154738
10455	2.3445465060270743	3.2917140298881504	1.077734917689579	15.581941245548508	2.261415113527352	4.903934090853187	1.8669250688374797	3.038418150087341	0.9460221667083801
10456	2.263002387968484	2.6326461696375167	0.9290223786896533	16.47793632342055	2.198740307311725	5.1102069428168235	2.1369725556297197	2.961040757563207	1.1007290426188883
10457	2.2668889562567913	3.261012247648643	0.976762604094598	15.563567400949351	2.4827680589455916	4.871903245881204	2.0026255059316305	2.9811770199037833	0.9887008503455188
10458	2.2668889562567913	3.261012247648643	0.976762604094598	15.563567400949351	2.4827680589455916	4.871903245881204	2.0026255059316305	2.9811770199037833	0.9887008503455188
10459	2.300465245595195	2.9211055298559296	1.029793342551344	16.480522265443632	2.021844290567152	5.1270490544185465	2.0124365673634252	3.0166506228799315	0.8804752416422064
10460	2.359703852401487	2.8307796927180706	0.9908071334371173	16.30991772795873	2.1429656675013806	5.158330451366115	1.9922673066284182	3.0014251350340353	0.8478390367648255
10461	2.417840096445147	2.6273946614854338	0.9464278338911697	15.847657356571702	2.298848145090892	4.990711567999627	2.1348922946221154	3.1040162466616876	1.0934760689711478
10462	2.184972916148868	3.2695404590597086	0.9968744149975757	16.161296285443502	2.244858571463756	5.000212457105981	1.9962209725793183	2.9623986654087053	0.8976037012756379
10463	2.2990874917710467	2.9674015573221797	1.0092550662845576	15.95122277134331	2.2671651883306394	4.948678036312125	2.0294015171669573	3.0381143252965295	1.050619388482201
10464	2.359681322008968	3.050479645914786	1.0144736298689083	16.2327051595773	2.1939803772209228	4.890134563480612	1.9434556055841166	2.8899640177835124	1.0793375636447218
10465	2.3379066124417327	2.9435078393535843	0.9872610009287995	16.131891544743144	2.253764713742208	5.057155851674242	1.9512494855254507	3.0898171835077064	1.05528380737134
10466	2.250579154114595	2.5336752295369016	0.8316678182096295	15.570554291765417	2.2384914332048838	4.921836288032004	2.053312259279892	2.9702443411585953	1.0941840175763806
10467	2.427496323888812	3.4397883171531065	1.0712521602114922	15.869286104205404	2.2228738359844122	4.984910285599014	1.9743937330364865	2.9839935054256763	0.959652056907706
10468	2.144337663926883	2.5552397197953534	0.927825808190053	16.188509875880207	2.275690853755706	5.001523471640951	2.038291563209674	3.0158454121129985	1.0654948900422323
10469	2.4464435104916595	2.5283341861780544	1.12558878944439	15.978099572088993	2.080364367933193	4.973621999038278	2.0416140320045346	2.9253478651899134	1.0278580259897514
10470	2.1967192362629544	2.795690407885917	0.9119869205465764	15.962578849564089	2.3771836552841066	4.875077922542375	2.0620391864876386	3.082800181585547	0.9737688289570112
10471	2.301709561892175	2.7765272834582517	0.913044616777667	15.835561488813227	2.322476054134726	4.862552276390765	2.0376310341301864	3.0724437361131414	0.8393486931475245
10472	2.3008070460383276	3.117545541470995	0.9134398008854886	15.79858922011408	2.141412861959904	4.807089579331694	1.8764342805726348	3.0803604279520065	1.1574474586862407
10473	2.2351538754291305	3.053130226843289	1.0908352898842286	16.17350633055131	2.3052030176228997	5.179345460962593	2.13550059888113	2.921294995910805	0.8944404541446178
10474	2.2874821906847176	3.0646907954467535	1.0652727799612436	16.364867870129945	2.340978049481738	5.104803570241419	1.9739884807648322	2.9024602580976535	0.8444966606691751
10475	2.4560542883189247	3.444350577890021	1.0925877411535296	15.961758301323147	2.3628975944385378	4.927831440632988	2.030470817838662	3.010004262152111	1.0796128198379127
10476	2.2166219427533127	2.9701459924355706	0.8632431159652705	15.58341094140219	2.100903389276875	5.042984099409685	1.9538412925722815	3.1333933315400944	0.9870336712590192
10477	2.536644462686089	3.411303105760244	1.0990495836121916	15.956411204415966	2.285506616484955	5.008459011324568	2.0305068278137384	2.900216812371988	1.0036517087618406
10478	2.5369934028985606	3.407523572914422	0.9914257838542766	15.9087186866027	2.2685328316493103	4.992820530789018	2.0191006173927164	2.897640260010191	1.0840622170717558
10479	2.2138154262736385	3.157100090582391	1.1407508841677	15.707166781352608	2.2436952045895517	5.115933144821191	2.002536350476682	3.229922390459026	0.9375914994138224
10480	2.4309500915232873	2.7000564035361574	0.8703534504317026	15.741686642526952	2.252180728249983	5.222447374893611	1.9969118808537918	3.116804707243354	1.0197742254689124
10481	2.1389150050811083	3.2980310408797395	0.9902322230415317	16.395756332518506	2.1876572429302152	5.0116457789040805	1.9689872853469415	3.053629699534332	1.0300891101547538
10482	2.2566267620587204	2.512572088793243	0.8305872841278232	16.40520238124181	2.2271352189920988	5.052372359754066	1.9216789449984013	2.988492399241331	0.9727441495109593
10483	2.167756776341977	3.47058748471043	1.197867577934308	16.001717591871778	2.214460505424263	4.953111405172865	2.039689829368685	2.9544489120665185	1.043145606061205
10484	2.1408384613309215	3.4731499952340705	1.1202070821403929	15.775104544349443	2.29509396770387	5.052322266097147	1.9793758660824081	2.8708366597400867	0.9784101045257826
10485	2.4516821838127765	3.337529428751244	1.0009878988743044	16.197353946088242	2.2032088842561137	4.9620848139971745	2.0203739882184064	2.878292421025417	0.9719081700909232
10486	2.43542714221098	2.813887898085414	0.9119125972257242	16.052673856061414	2.1866667158632316	4.99097421906343	1.967265302410957	2.848803635440286	1.1657234745780634
10487	2.2214287820622407	3.2136935834539804	1.1047643150327293	15.822660850793453	2.249153031042007	5.04271438093483	2.0299463769483364	3.1488751287246926	0.9264402005133722
10488	2.4070961005160942	2.737031905645088	0.9215332973206352	16.19302250282353	2.2673844220771278	4.923443161350325	1.7696175358496427	2.925378692814134	0.9835727761744079
10489	2.153421052141867	3.2418171562895775	1.0018410360155183	15.710926412267447	2.1837321729318644	5.067461294651808	2.2272158675031406	3.005802869463655	0.8110291568066061
10490	2.2961163904859334	3.3787945065395526	0.96477804419446	15.95729187995371	2.3297681541227506	5.184684520015953	2.0927727604712767	2.993770447887636	0.952533624049807
10491	2.326751495061254	3.196102386003263	0.9791159630717807	16.231026177500922	2.241175661708988	5.068699959728039	2.062212374837953	2.9931791906561958	0.9984047482635827
10492	2.4178504147915483	3.204993252635748	0.8636626782711552	16.00485321962328	2.139079422718823	5.099180743999371	2.04009024583758	3.0125433927800027	1.1239792365746812
10493	2.368933698114172	3.0744526570900534	1.0018005420631566	15.989376564860624	2.1803726491103474	5.068408005878697	2.0191802812039628	2.918626128514196	1.1212680867935032
10494	2.2699570231602233	2.8374631922375273	0.8498334466412256	15.889226020822377	2.1680718116424686	4.867587569939684	1.9439936365871069	3.024023070118378	1.1405788358373552
10495	2.320910136774268	3.140484421124718	0.8718479716559847	15.58833288397316	2.0711767837133754	5.005551217914348	2.0815895359902954	3.1999042545461553	1.0855717620082208
10496	2.4677849548787103	2.714827602259981	0.9963039813889016	16.096906722120302	2.3146285320049675	5.099149907401158	1.834867721690502	2.986160621153569	0.9509554090690617
10497	2.5556210462156073	3.2031089120027953	0.9806707714072147	15.919144507029793	2.3832378860686134	4.96935572562234	1.8960133629930125	3.0449425481183034	1.0280660962001624
10498	2.1572055870116698	3.3178896322032823	0.9197833016380377	16.098509993712906	2.2807672884464365	4.923895239327967	1.9610544995615553	3.1183622840735996	0.9948226016894189
10499	2.428482001040541	2.9387935910412084	1.0932414341990977	15.681732626745527	2.148666838017378	5.102843552847693	2.0179173266113235	2.881109813197704	1.1056360146304574
10500	2.1768105367493615	3.321129009425051	1.0655453205203558	16.34199801458205	2.2089528434183787	4.998560143181009	1.9944058780366674	3.0944610547522116	1.1245635924759325
10501	2.385453082282382	2.5273448976323403	0.8735428342487374	15.547529033864665	2.2326732912450975	4.981238338762118	2.0290149618570403	2.95077729298422	0.9626121028093809
10502	2.2764454107522694	3.4901523586924332	1.0715635009718163	16.28786532964135	2.3073461694114332	5.008642076934487	1.9607316917744966	3.0269287397425977	1.060171948818776
10503	2.318041430045506	3.270500965624544	1.0976204625445092	15.613734615147935	2.3828261424128088	5.133421952057637	1.9272433924274688	3.018507978751886	0.9785623581671464
10504	2.333780885845885	3.048687309549094	0.9020823352531218	16.29837674113209	2.0939568500007097	5.21043757088468	1.9482265632283067	2.9835051248351694	0.8771010470502439
10505	2.196772957478293	3.21368481692408	1.1326434007678667	15.89880622093075	2.392848912726714	5.054222387997774	2.0759344713113954	3.1216869602415818	1.1193385117350685
10506	2.3153194997484032	3.2454652796483856	1.1139371451966704	16.097825664226335	2.179185207867153	5.075743280241905	1.8482280513157887	2.9758246217984774	0.8564445116306596
10507	2.3188729284739864	3.0187234619406604	1.015623684749986	15.90958887811791	2.3121300873187747	4.922815499712361	2.1635126039344623	3.072759704310527	1.1614550381724598
10508	2.3133210101826203	3.2448123504299735	0.9896983432403648	16.09875141146829	2.152516657189451	5.1053296116292985	1.8238058051601236	2.9273478724013273	0.910491858207313
10509	2.3357763851318345	3.3805752415914045	1.1030936500875006	15.891499317006149	2.217559130444517	4.949798054306978	2.086387802868223	3.088610821949775	1.092057355096696
10510	2.255291832019063	2.576453047946822	1.0139112846783664	15.979022198933954	2.187639347696951	5.038817451628862	1.9549283469633094	3.0696610436933076	1.1532705342992777
10511	2.3506060031534006	2.5891853356339336	0.7827835652921284	15.601902945245332	2.2069359834425675	5.250612254916389	1.8950211949104654	2.9313587506095797	1.1028323534937365
10512	2.3335152789477753	3.117416893219628	1.019412293393037	16.465220418629926	2.1937624235402042	4.891617988855411	2.062195890983401	2.9223783160671344	0.9009037042255355
10513	2.3197263852539742	3.1373004396966793	1.0036659371973509	16.056635659618337	2.2619899146144578	4.973618349041591	1.945740778309356	3.181241711211489	1.1140796034139238
10514	2.3445501753057165	3.1019236482751973	1.0782635790039896	16.17606380307591	2.231570041395148	4.89798926308971	2.0068375160303957	3.1568673458501975	1.0578819956955972
10515	2.3913725308770903	3.4240098763396842	1.1477171446313967	15.91881668375419	2.3392880695624805	5.017335699056173	1.9727892524449906	3.038174688930209	0.9642235987081975
10516	2.2506774608416085	3.408500366177893	1.14287947472808	16.05698576293506	2.290106236788952	5.014732086512224	1.9872625929971515	2.9764701640896023	1.0591030036874793
10517	2.3512245012478923	3.482559724109547	0.981104180008557	16.004848851981823	2.3305400390874107	4.947154886781503	2.0777247081470835	3.0542168951825865	1.132780030551852
10518	2.3094242463058197	2.5535446674523663	0.979052220703645	15.545228309704296	2.307583437573261	5.071517892600849	1.8048692513595246	2.972973461405855	0.9540852455861716
10519	2.3864548696746506	3.144506664644077	1.0823664627899205	16.27050445034737	2.17332956146428	5.167652679382148	2.188539331150241	3.071978868835021	1.0417665637642524
10520	2.1508750750040004	2.9011079740860843	0.8773409825680112	15.67316222054409	2.201474523376219	4.809182640842467	2.0635853655621452	2.827449226206171	1.1414361608646038
10521	2.3161395889170056	3.045275048419768	1.0989405955635312	16.322907151307238	2.263796520170509	5.019402213340095	1.909725669145549	3.277067189591029	0.8799956556286068
10522	2.3473583228710946	3.2610896225456756	1.0748763730061108	16.37802418813391	2.4152131380983257	5.030715629055935	2.0493727354438422	3.008705971790383	1.0567748603680864
10523	2.1520452593345563	2.589105348119036	1.0556726173612911	16.224742728392364	2.2877072732821935	5.118717447109971	2.004414324929728	3.0361028352257025	1.1597115350698124
10524	2.4021723435544136	3.392095918617159	0.9456384767526522	15.772381580730332	2.215487001589838	4.933104986261945	1.9914521156888554	2.9649742040591747	0.8123358504403527
10525	2.371268953557926	2.5969118631512016	1.0650642753310768	16.210178553387355	2.2603558919129836	5.07287814546017	1.9784975127684696	3.033671032005385	1.1660552216744269
10526	2.2105282413663847	3.417367852016321	0.9357623468153314	15.881331215996033	2.244549641001059	4.894111312609837	2.0341309136105252	2.967978763224674	0.9006743920951794
10527	2.329747341842759	2.616348359754223	1.0080034142658953	15.937461444773676	2.3916792542758425	5.0524806980573675	1.9576246768947074	2.9418083773495396	0.9231808623386846
10528	2.279980230645752	3.421773701818795	0.9929924853809595	15.874337752315318	2.0875269539450487	5.008088798346494	2.0023828392972134	3.0561181726813462	1.071417219770905
10529	2.2969160428417665	2.867740240232777	0.9717868834898923	15.667829311815758	2.34842501263646	4.986935568410448	1.9407221372393713	2.9494544780830414	0.8971460065015796
10530	2.3162501721825737	3.042955632878353	0.9156119964534071	15.663931569187023	2.2436185217534836	5.003902491489219	1.9309819613833412	2.9975120308463388	0.8883204261149488
10531	2.3516213053564794	2.7713490079260095	1.0938643427180943	16.18508286680489	2.2266495352297615	5.03057334812166	2.0528129912152027	3.0036058460637336	1.0280383193350344
10532	2.3474833694157984	2.6575243818656213	1.252269315911773	16.055790438230975	2.256225414513235	5.062829769128006	1.946244150546541	3.076928028506114	1.0053091514206804
10533	2.270080136508321	2.533873756501195	1.206475504608023	16.18245468763993	2.2218402471788745	4.934813932730572	2.056871683847191	3.1099498368049083	0.9641843437764883
10534	2.2515785982722667	2.623580895781781	1.158706176314213	15.876632426718814	2.2229756852184344	4.923399909232991	2.0904875721233624	3.1053541446986888	0.9267938717109065
10535	2.351846584734788	3.324291726001469	1.143958662554385	15.850921263814865	2.22771684040519	5.11546689244847	2.078639933380854	3.0007138446171457	1.0865221705943924
10536	2.351846584734788	3.324291726001469	1.143958662554385	15.850921263814865	2.22771684040519	5.11546689244847	2.078639933380854	3.0007138446171457	1.0865221705943924
10537	2.211652903568044	2.7957810880649774	0.8588154707114256	15.858928448654547	2.231213806688803	4.883736760719843	1.9650319971731356	2.9994164188565064	1.0124609675754268
10538	2.3191606338358968	3.0661428398477635	1.00339968361795	15.767676718851906	2.233339878705761	5.093809617979653	1.9206874181669935	3.220392794708249	1.1648569841818845
10539	2.294722081777727	3.3777200576040367	0.9736842933955883	15.967459599626059	2.3772375210989325	4.945484223403889	2.020198611180898	2.830660872799509	0.8643941118212246
10540	2.18843452343498	3.434916421798912	1.0119949448224221	15.644970637277343	2.28654434725239	5.0226533155918505	1.986264120730798	2.7141334397707433	0.8567337638487883
10541	2.197977107808583	3.3907377489811337	1.0488026270008113	15.538678029956321	2.379623571386906	5.020089941381212	2.094643353779592	3.002012248345785	1.0725792466602795
10542	2.369999171744236	2.7076005091502164	0.9579613220544129	15.880878260701923	2.0682978641929375	4.979867858533993	1.9154777448520104	2.998105549408558	0.8988773388361184
10543	2.369999171744236	2.7076005091502164	0.9579613220544129	15.880878260701923	2.0682978641929375	4.979867858533993	1.9154777448520104	2.998105549408558	0.8988773388361184
10544	2.1832986010400806	3.3425473398038537	1.1116792847906722	16.42616522945646	2.3285767260383095	5.025561249970404	2.1030575767969792	3.0360667052185155	1.0923491914702752
10545	2.5429981389812792	2.668277868708824	0.8929804935485277	15.530436679694697	2.14093421944262	4.878983719376808	1.9269636173947358	2.962371248266206	0.9792425036465704
10546	2.1526598156502583	2.659394457090574	0.8792066740713205	15.943364816019058	2.2750440774126517	4.919274246410918	2.0676032146007444	2.9932126339331018	0.9790456699156348
10547	2.367058860562563	3.3458800372262365	1.1290279172983786	15.805099918831026	2.19032592356974	5.065194848899729	1.9560886669318824	3.0075555411755257	1.0765092091573245
10548	2.337313459671087	3.2203266224695017	0.7612863763664328	15.849322502991166	2.0654283959739836	4.860740896561887	1.9880264254924291	2.7380555590929077	1.179657419226525
10549	2.2315088727320833	2.8843276459071268	1.1499655056757387	16.104106244134332	2.4246919866631362	5.047968798764961	1.988606254379606	3.092978833033823	0.8910314731917341
10550	2.4396685081531215	2.882747136975738	0.8910242189400183	16.325819145027396	2.429107209165826	4.953720545798879	2.099218490129242	3.1524708694648425	1.0722651233512637
10551	2.153167974084992	2.845915333140743	1.1343204152372148	15.629299788500322	2.197217354960009	5.129747577347522	1.9660188245121253	2.849692697546867	0.9424406075973824
10552	2.2569224949201407	2.8655710820329734	1.008655263618082	15.801246353871248	2.2943883550612933	4.8739741605017475	1.895343047048772	3.015353955688983	0.8304286169111118
10553	2.3704180570212374	3.3728142477693845	1.0377368917406795	15.917228867912094	2.3550189200359246	5.076837012520077	1.9264720300550349	3.24363875583865	0.9308942906938382
10554	2.3609564021564937	3.0480787114360726	1.0337737752948333	16.306932649853593	2.3694587668918925	4.919722500086273	1.9575241131295469	3.2464637291516225	1.0095789162413675
10555	2.2501624635605832	2.9539244105834825	1.040707026519007	16.232755037934062	2.2140479737966205	5.072452050369235	2.1118919834960956	2.868864247146634	1.0990598388311914
10556	2.3256295648161966	2.986187554265139	1.1900917781722484	15.780247551499471	2.2506600972434283	5.183495119516337	1.8774867963897377	2.925530967999899	0.9606694718258751
10557	2.3451339558935618	3.1712418688162627	1.1919150034958028	15.988541590595583	2.2466195824289636	5.030798105393731	1.727483611278642	2.956289503021767	0.9745531927004041
10558	2.315984943592546	3.3887480078103938	0.8057064467524742	15.71047354501052	2.2711220719351157	5.2363696502090225	1.985667164328084	2.974214151430906	0.9790937378184725
10559	2.2626909725358737	2.7172045651374916	1.2049583160568762	16.086445110244608	2.1722101559464355	4.812213004076297	2.0119885174036263	3.0236333940197944	1.1097192240630998
10560	2.3909060326141103	3.248438343253213	0.9249947080899554	15.810145703290509	2.2799983299109914	5.095548944320221	1.9429355310101455	3.0582582110934466	0.9103766688200229
10561	2.354452686062101	3.026096755169605	1.0047407328089395	15.91195084595803	2.132404923022925	4.833877888351206	1.9570329160021	3.0180630763792697	0.9120202496344283
10562	2.2251542718056423	3.239082198876727	0.9963187500030288	15.993500682026816	2.3331275477001934	5.163181721222207	2.0219462347860913	2.979351318533058	1.0834586401078448
10563	2.362149040669778	3.1931685792066	0.9707548701525535	16.05282308121502	2.439191494876153	5.0954943036757685	1.9786595116463161	3.0651344236595905	0.9188205107540954
10564	2.2792306779458333	3.1472606802112613	1.1097760749976453	15.973909527656858	2.2851772634706253	5.060933786948133	2.0459847506336035	3.154798817671715	1.0851382259006859
10565	2.3647430562072027	2.848974454996311	0.9647328533308065	16.075990227464143	2.117001357585013	4.985277919313057	2.0191685477198704	2.9750880635921484	0.9165784062612263
10566	2.226228344537953	3.1308856597824355	0.8980150117748704	15.87272919158256	2.051524881670121	5.077104512887988	2.0039719697490805	2.9634409426189956	0.8558007600869145
10567	2.43223759693716	2.888852026167152	1.0389423766291186	16.0585319768494	2.3330248485677325	4.8952953303907885	2.0350469681026517	3.0026089060489825	1.008965918590192
10568	2.1249794708227827	3.138606011458302	1.0568722271124047	15.90642176666517	2.091947767197347	5.029966346193945	2.124102661635891	3.02220313054413	1.0791368903441012
10569	2.4201294890496206	3.080512957958396	0.9832014674431925	16.07717594948702	2.345317731528363	5.007116700574204	1.9353183328350683	3.037713982704365	1.0928733794498542
10570	2.464729295609747	3.26145839231214	0.9335576806762537	16.36153078723184	2.2509143251114523	4.82323902629473	1.931751302175427	2.9751433414521253	1.1399004124832082
10571	2.1878311940602186	2.955196242738304	0.8679548499252518	15.584198884441337	2.221723195197324	5.120268628486494	2.04626635914189	2.9319102425118997	0.8480225801328085
10572	2.3869679551181107	2.923550355754728	1.1367057879001083	16.39827795339001	2.245395409180592	4.931636412568258	1.9736571817257311	3.063270287580297	1.2371187724091932
10573	2.498823567575589	3.1350178737645584	1.2458090621770008	16.479802937607488	2.243973799185694	4.960992297131754	2.01568410534135	3.007061514338765	1.246225273526176
10574	2.3632950911668344	2.625542900282616	0.9838738056154994	16.035487645047525	2.1557171643507074	4.992548899463949	1.9755257165670892	2.9491856600277124	1.127743361800809
10575	2.217803701305894	2.529455187326891	1.0350570216638904	16.110678544118443	2.1381555681442284	4.8878715871325396	1.9021769923696126	2.982461256775197	1.1769680976584271
10576	2.3851525034728605	3.394061681448583	0.8191820371968472	15.816973575609754	2.221795071179225	5.0189315346656835	2.0160731263434064	3.0644205044924244	0.8083891297857498
10577	2.238643444506994	2.676152767660252	1.1746373627573734	16.489280454733485	2.2671309385812455	4.985218263680715	1.950836821009994	2.936082642434179	1.084161455900898
10578	2.3277810637541667	3.14786698018669	0.8300006324746696	15.599363511992754	2.223507293317611	5.0146515329014445	2.034045394444051	3.0639579459956634	0.9744197761586789
10579	2.5362789006629245	2.877124460787135	0.9859672943818789	16.246098916096138	2.312874987765666	4.935803314512495	1.992933890425442	3.1854886569866148	0.9700399475155811
10580	2.3593361938381645	3.3285583952765316	0.9893151362404703	15.790312328928124	2.2330646424221174	5.015217649194463	2.1001864490250766	3.1241507370203023	1.0201787950021017
10581	2.288596829276258	3.4186518590615464	0.9705609897200109	15.624103688721105	2.362123507832794	4.902294866104648	2.050107664773283	3.064012088010234	0.9660090734181431
10582	2.252549339159052	2.529751777412675	0.9999481787878622	16.360014536105126	2.1110627349624993	5.127294496549606	1.9608646024400787	2.9980852868099785	1.0196444284614437
10583	2.2687435867862384	2.7777795885395684	1.0331027191197322	15.885185293752686	2.1043105179843593	5.056088489120999	1.9142792970403901	3.027541290576583	0.9612947191801119
10584	2.26716413681122	2.8756643123008256	1.0196185425940723	16.13320058348707	2.2125483897580707	5.0278968565922675	1.9466512102723148	2.9801324864311542	1.0124937169558323
10585	2.2291186013774067	2.7212420044954397	1.0257481474480121	15.892185636573146	2.236351419396777	5.060537698864299	2.1455909261751733	2.943097520814574	1.0361239528489423
10586	2.161517408267799	3.027344369923371	1.018090996706907	15.817196797239529	2.2893220072201315	4.814835877750487	2.036688251762254	2.9991758723019033	0.9862619555305464
10587	2.4575041498791985	3.435782648141432	0.8968366168723705	16.130188285255276	2.2513352921671803	5.178561250605677	2.037961931282079	2.9934590169776176	0.947589655568276
